([7], [7, 13, 14, 15], [(7, 15), (7, 14), (7, 13), (13, 14), (13, 15), (14, 15)])
([597], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([598], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([600], [4, 13, 14, 15], [(4, 13), (4, 14), (4, 15), (13, 14), (13, 15), (14, 15)])
([605], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([610], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([612], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([617], [4, 6, 14, 15], [(4, 14), (4, 6), (4, 15), (6, 14), (6, 15), (14, 15)])
([618], [5, 7, 13, 15], [(5, 15), (5, 13), (5, 7), (7, 13), (7, 15), (13, 15)])
([619], [2, 6, 13, 15], [(2, 13), (2, 6), (2, 15), (6, 13), (6, 15), (13, 15)])
([620], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([621], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([624], [5, 13, 14, 15], [(5, 13), (5, 14), (5, 15), (13, 14), (13, 15), (14, 15)])
([625], [4, 13, 14, 15], [(4, 13), (4, 14), (4, 15), (13, 14), (13, 15), (14, 15)])
([626], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([627], [2, 11, 13, 15], [(2, 11), (2, 13), (2, 15), (11, 13), (11, 15), (13, 15)])
([629], [2, 9, 14, 15], [(2, 9), (2, 14), (2, 15), (9, 14), (9, 15), (14, 15)])
([631], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([632], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([633], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([636], [3, 10, 14, 15], [(3, 10), (3, 14), (3, 15), (10, 14), (10, 15), (14, 15)])
([637], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([639], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([640], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([641], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([642], [4, 12, 14, 15], [(4, 12), (4, 14), (4, 15), (12, 14), (12, 15), (14, 15)])
([643], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([644], [3, 11, 14, 15], [(3, 11), (3, 14), (3, 15), (11, 14), (11, 15), (14, 15)])
([647], [6, 12, 13, 15], [(6, 12), (6, 13), (6, 15), (12, 13), (12, 15), (13, 15)])
([648], [6, 12, 13, 15], [(6, 12), (6, 13), (6, 15), (12, 13), (12, 15), (13, 15)])
([649], [3, 10, 12, 15], [(3, 10), (3, 12), (3, 15), (10, 12), (10, 15), (12, 15)])
([650], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([655], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([657], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([669], [4, 13, 14, 15], [(4, 13), (4, 14), (4, 15), (13, 14), (13, 15), (14, 15)])
([670], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([671], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([672], [3, 12, 14, 15], [(3, 12), (3, 14), (3, 15), (12, 14), (12, 15), (14, 15)])
([673], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([674], [2, 12, 13, 15], [(2, 12), (2, 13), (2, 15), (12, 13), (12, 15), (13, 15)])
([675], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([676], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 15), (13, 14), (14, 15)])
([679], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([680], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([685], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([686], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([687], [3, 11, 14, 15], [(3, 11), (3, 14), (3, 15), (11, 14), (11, 15), (14, 15)])
([693], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([695], [5, 12, 14, 15], [(5, 12), (5, 14), (5, 15), (12, 14), (12, 15), (14, 15)])
([696], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([697], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([698], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([707], [10, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (13, 14), (13, 15), (14, 15)])
([709], [12, 13, 14, 15], [(12, 15), (12, 14), (12, 13), (13, 14), (13, 15), (14, 15)])
([711], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([712], [9, 12, 13, 15], [(9, 12), (9, 13), (9, 15), (12, 13), (12, 15), (13, 15)])
([718], [2, 6, 9, 15], [(2, 9), (2, 6), (2, 15), (6, 9), (6, 15), (9, 15)])
([728], [12, 13, 14, 15], [(12, 15), (12, 14), (12, 13), (13, 14), (13, 15), (14, 15)])
([738], [3, 5, 14, 15], [(3, 5), (3, 14), (3, 15), (5, 14), (5, 15), (14, 15)])
([756], [10, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (13, 14), (13, 15), (14, 15)])
([757], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([758], [10, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (13, 14), (13, 15), (14, 15)])
([759], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([764], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([770], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([771], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([772], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([773], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([774], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([775], [12, 13, 14, 15], [(12, 15), (12, 14), (12, 13), (13, 14), (13, 15), (14, 15)])
([777], [12, 13, 14, 15], [(12, 15), (12, 14), (12, 13), (13, 14), (13, 15), (14, 15)])
([778], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([779], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([780], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([781], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([786], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([788], [12, 13, 14, 15], [(12, 14), (12, 13), (12, 15), (13, 14), (13, 15), (14, 15)])
([789], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([791], [12, 13, 14, 15], [(12, 15), (12, 13), (12, 14), (13, 14), (13, 15), (14, 15)])
([792], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([793], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([794], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([795], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([796], [11, 12, 13, 15], [(11, 12), (11, 13), (11, 15), (12, 13), (12, 15), (13, 15)])
([797], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([798], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([800], [5, 11, 14, 15], [(5, 11), (5, 14), (5, 15), (11, 14), (11, 15), (14, 15)])
([809], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([810], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([811], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([813], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([819], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([820], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([821], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([822], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([823], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([824], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([828], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([830], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([831], [3, 5, 13, 15], [(3, 13), (3, 5), (3, 15), (5, 13), (5, 15), (13, 15)])
([832], [3, 12, 14, 15], [(3, 12), (3, 14), (3, 15), (12, 14), (12, 15), (14, 15)])
([833], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([834], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([835], [2, 5, 14, 15], [(2, 5), (2, 14), (2, 15), (5, 14), (5, 15), (14, 15)])
([836], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([840], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([841], [2, 10, 12, 15], [(2, 10), (2, 12), (2, 15), (10, 12), (10, 15), (12, 15)])
([842], [2, 10, 13, 15], [(2, 10), (2, 13), (2, 15), (10, 13), (10, 15), (13, 15)])
([844], [2, 5, 13, 15], [(2, 13), (2, 5), (2, 15), (5, 13), (5, 15), (13, 15)])
([845], [3, 12, 14, 15], [(3, 12), (3, 14), (3, 15), (12, 14), (12, 15), (14, 15)])
([846], [3, 12, 14, 15], [(3, 12), (3, 14), (3, 15), (12, 14), (12, 15), (14, 15)])
([847], [4, 13, 14, 15], [(4, 13), (4, 14), (4, 15), (13, 14), (13, 15), (14, 15)])
([848], [4, 7, 13, 15], [(4, 15), (4, 13), (4, 7), (7, 13), (7, 15), (13, 15)])
([849], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 15), (13, 14), (14, 15)])
([850], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([851], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([855], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([856], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([862], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([863], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([864], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([868], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([870], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([871], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([872], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([873], [2, 9, 13, 15], [(2, 9), (2, 13), (2, 15), (9, 13), (9, 15), (13, 15)])
([874], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([875], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([876], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([878], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([879], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([880], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([887], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([888], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([890], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([893], [3, 11, 14, 15], [(3, 11), (3, 14), (3, 15), (11, 14), (11, 15), (14, 15)])
([894], [2, 10, 13, 15], [(2, 10), (2, 13), (2, 15), (10, 13), (10, 15), (13, 15)])
([895], [10, 12, 14, 15], [(10, 12), (10, 14), (10, 15), (12, 14), (12, 15), (14, 15)])
([896], [3, 12, 14, 15], [(3, 12), (3, 14), (3, 15), (12, 14), (12, 15), (14, 15)])
([897], [3, 5, 14, 15], [(3, 5), (3, 14), (3, 15), (5, 14), (5, 15), (14, 15)])
([898], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([899], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([900], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([901], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([902], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([904], [2, 7, 10, 15], [(2, 10), (2, 15), (2, 7), (7, 10), (7, 15), (10, 15)])
([905], [6, 9, 12, 15], [(6, 9), (6, 15), (6, 12), (9, 12), (9, 15), (12, 15)])
([907], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([908], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([910], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([912], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([916], [4, 13, 14, 15], [(4, 13), (4, 14), (4, 15), (13, 14), (13, 15), (14, 15)])
([917], [3, 9, 11, 15], [(3, 9), (3, 11), (3, 15), (9, 11), (9, 15), (11, 15)])
([918], [2, 10, 14, 15], [(2, 10), (2, 14), (2, 15), (10, 14), (10, 15), (14, 15)])
([920], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([921], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([922], [2, 5, 13, 15], [(2, 13), (2, 5), (2, 15), (5, 13), (5, 15), (13, 15)])
([923], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([928], [3, 11, 14, 15], [(3, 11), (3, 14), (3, 15), (11, 14), (11, 15), (14, 15)])
([931], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([933], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([937], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([939], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 15), (13, 14), (14, 15)])
([940], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([944], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([946], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([947], [3, 12, 14, 15], [(3, 12), (3, 14), (3, 15), (12, 14), (12, 15), (14, 15)])
([948], [12, 13, 14, 15], [(12, 14), (12, 13), (12, 15), (13, 14), (13, 15), (14, 15)])
([949], [12, 13, 14, 15], [(12, 15), (12, 14), (12, 13), (13, 14), (13, 15), (14, 15)])
([951], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([952], [8, 11, 13, 15], [(8, 11), (8, 15), (8, 13), (11, 13), (11, 15), (13, 15)])
([953], [9, 12, 14, 15], [(9, 12), (9, 14), (9, 15), (12, 14), (12, 15), (14, 15)])
([955], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([963], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([964], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([970], [2, 12, 14, 15], [(2, 12), (2, 14), (2, 15), (12, 14), (12, 15), (14, 15)])
([972], [4, 10, 12, 15], [(4, 10), (4, 12), (4, 15), (10, 12), (10, 15), (12, 15)])
([973], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([975], [3, 12, 14, 15], [(3, 12), (3, 14), (3, 15), (12, 14), (12, 15), (14, 15)])
([976], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([977], [2, 5, 13, 15], [(2, 13), (2, 5), (2, 15), (5, 13), (5, 15), (13, 15)])
([978], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([979], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([990], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1001], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1008], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([1009], [10, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (13, 14), (13, 15), (14, 15)])
([1010], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1011], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1012], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([1020], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([1024], [10, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (13, 14), (13, 15), (14, 15)])
([1028], [10, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (13, 14), (13, 15), (14, 15)])
([1029], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1030], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1033], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1034], [12, 13, 14, 15], [(12, 15), (12, 13), (12, 14), (13, 14), (13, 15), (14, 15)])
([1035], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1036], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1037], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1038], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1041], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1050], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1055], [8, 12, 14, 15], [(8, 12), (8, 14), (8, 15), (12, 14), (12, 15), (14, 15)])
([1056], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1057], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1058], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([1059], [2, 10, 13, 15], [(2, 10), (2, 13), (2, 15), (10, 13), (10, 15), (13, 15)])
([1060], [2, 11, 13, 15], [(2, 11), (2, 13), (2, 15), (11, 13), (11, 15), (13, 15)])
([1061], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1062], [2, 4, 13, 15], [(2, 4), (2, 13), (2, 15), (4, 13), (4, 15), (13, 15)])
([1063], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1064], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1065], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1066], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1068], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1071], [10, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (13, 14), (13, 15), (14, 15)])
([1072], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([1073], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([1074], [10, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (13, 14), (13, 15), (14, 15)])
([1075], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1079], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1080], [12, 13, 14, 15], [(12, 15), (12, 14), (12, 13), (13, 14), (13, 15), (14, 15)])
([1081], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1082], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1088], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1089], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1090], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([1091], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 15), (13, 14), (14, 15)])
([1092], [3, 10, 14, 15], [(3, 10), (3, 14), (3, 15), (10, 14), (10, 15), (14, 15)])
([1093], [3, 10, 12, 15], [(3, 10), (3, 12), (3, 15), (10, 12), (10, 15), (12, 15)])
([1094], [3, 5, 10, 15], [(3, 10), (3, 5), (3, 15), (5, 10), (5, 15), (10, 15)])
([1095], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1096], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1097], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1099], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1100], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1101], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1104], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1105], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1106], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1107], [2, 11, 13, 15], [(2, 11), (2, 13), (2, 15), (11, 13), (11, 15), (13, 15)])
([1108], [11, 12, 14, 15], [(11, 12), (11, 14), (11, 15), (12, 14), (12, 15), (14, 15)])
([1110], [10, 12, 13, 15], [(10, 12), (10, 13), (10, 15), (12, 13), (12, 15), (13, 15)])
([1111], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([1112], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([1113], [2, 8, 10, 15], [(2, 8), (2, 10), (2, 15), (8, 10), (8, 15), (10, 15)])
([1120], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([1121], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([1122], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1123], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([1124], [11, 13, 14, 15], [(11, 13), (11, 14), (11, 15), (13, 14), (13, 15), (14, 15)])
([1125], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1126], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1127], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1129], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 15), (13, 14), (14, 15)])
([1134], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
